Order_ID,Date,Product_ID,Supplier_ID,Region_ID,Order_Quantity,Unit_Cost,Shipping_Cost,Delivery_Days,Total_Product_Cost,Total_Order_Cost
100317,2024-09-03,P0176,S005,R2,179,124.51,31.76,7,22287.29,22319.05
100318,2023-10-28,P0176,S004,R4,33,96.92,32.55,4,3198.36,3230.9100000000003
100319,2024-06-17,P0175,S006,R3,130,280.04,61.04,14,36405.200000000004,36466.240000000005
100320,2024-06-29,P0190,S005,R2,160,49.91,49.6,6,7985.599999999999,8035.2
100321,2023-01-05,P0021,S015,R3,126,13.99,112.03,14,1762.74,1874.77
100322,2024-07-05,P0166,S006,R3,10,106.82,31.22,9,1068.1999999999998,1099.4199999999998
100323,2023-05-05,P0171,S015,R1,44,138.03,68.2,3,6073.32,6141.5199999999995
100324,2023-03-09,P0153,S013,R2,184,75.27,49.2,11,13849.679999999998,13898.88
100325,2023-06-12,P0036,S012,R1,138,154.82,55.14,11,21365.16,21420.3
100326,2023-06-12,P0166,S007,R2,36,158.24,114.0,9,5696.64,5810.64
100327,2023-02-12,P0188,S008,R2,95,53.56,40.81,2,5088.2,5129.01
100328,2024-12-23,P0115,S004,R2,162,273.55,49.96,5,44315.1,44365.06
100329,2023-02-08,P0127,S008,R2,119,111.63,25.57,8,13283.97,13309.539999999999
100330,2024-01-14,P0096,S004,R4,199,184.8,80.64,14,36775.200000000004,36855.840000000004
100331,2024-11-19,P0164,S015,R1,178,97.53,79.4,5,17360.34,17439.74
100332,2023-05-03,P0033,S020,R3,88,295.5,129.57,1,26004.0,26133.57
100333,2024-12-22,P0148,S002,R3,12,287.8,139.35,11,3453.6000000000004,3592.9500000000003
100334,2024-05-25,P0169,S010,R1,20,169.73,142.68,3,3394.6,3537.2799999999997
100335,2024-05-21,P0150,S019,R3,31,243.64,33.06,14,7552.839999999999,7585.9
100336,2023-08-19,P0061,S019,R3,100,201.7,29.58,1,20170.0,20199.58
100337,2023-08-08,P0140,S004,R2,120,76.93,88.47,1,9231.6,9320.07
100338,2024-05-16,P0053,S019,R3,105,53.82,140.18,12,5651.1,5791.280000000001
100339,2024-01-28,P0149,S007,R4,11,221.0,52.99,7,2431.0,2483.99
100340,2023-10-24,P0098,S017,R2,164,11.04,64.48,3,1810.56,1875.04
100341,2023-07-17,P0104,S003,R1,175,29.94,104.93,14,5239.5,5344.43
100342,2024-06-01,P0133,S015,R2,85,172.69,98.97,10,14678.65,14777.619999999999
100343,2023-01-08,P0140,S010,R2,52,91.88,66.77,11,4777.76,4844.530000000001
100344,2024-04-07,P0184,S005,R1,139,293.43,146.01,3,40786.770000000004,40932.780000000006
100345,2023-12-01,P0126,S006,R4,163,250.52,45.6,5,40834.76,40880.36
100346,2024-06-29,P0167,S016,R4,41,76.42,75.58,8,3133.2200000000003,3208.8
100347,2024-06-23,P0124,S006,R4,53,110.56,72.27,4,5859.68,5931.950000000001
100348,2024-11-22,P0015,S008,R1,6,98.04,94.74,10,588.24,682.98
100349,2023-03-19,P0029,S003,R3,188,274.94,146.94,5,51688.72,51835.66
100350,2023-01-31,P0026,S009,R2,86,63.64,30.94,9,5473.04,5503.98
100351,2023-06-24,P0167,S011,R3,178,270.64,130.42,1,48173.92,48304.34
100352,2023-01-10,P0069,S010,R4,13,88.01,79.79,1,1144.13,1223.92
100353,2023-12-20,P0065,S010,R3,118,233.69,142.53,9,27575.42,27717.949999999997
100354,2023-08-16,P0150,S004,R4,44,204.29,76.36,8,8988.76,9065.12
100355,2024-08-15,P0189,S011,R4,77,42.19,86.18,2,3248.6299999999997,3334.8099999999995
100356,2023-10-12,P0134,S017,R3,188,52.0,77.43,13,9776.0,9853.43
100357,2024-11-08,P0187,S015,R3,26,204.9,27.01,12,5327.400000000001,5354.410000000001
100358,2024-03-24,P0174,S011,R3,129,169.68,21.19,8,21888.72,21909.91
100359,2024-02-26,P0104,S020,R1,112,215.93,112.11,14,24184.16,24296.27
100360,2024-02-07,P0120,S017,R4,34,244.91,80.33,11,8326.94,8407.27
100361,2023-12-01,P0037,S017,R3,149,185.47,114.64,12,27635.03,27749.67
100362,2023-12-26,P0149,S003,R4,132,222.02,135.59,3,29306.640000000003,29442.230000000003
100363,2024-03-30,P0060,S003,R1,143,242.98,49.88,11,34746.14,34796.02
100364,2023-02-22,P0145,S020,R1,103,250.15,113.23,4,25765.45,25878.68
100365,2024-01-30,P0110,S004,R3,170,168.21,56.29,9,28595.7,28651.99
100366,2023-03-05,P0062,S013,R2,123,146.55,29.11,9,18025.65,18054.760000000002
100367,2024-09-27,P0028,S012,R4,87,103.01,140.43,12,8961.87,9102.300000000001
100368,2024-10-20,P0060,S014,R3,45,241.4,59.34,11,10863.0,10922.34
100369,2023-06-07,P0134,S010,R4,9,245.92,81.92,7,2213.2799999999997,2295.2
100370,2024-05-19,P0185,S011,R2,164,86.1,84.08,12,14120.4,14204.48
100371,2023-02-09,P0048,S007,R3,180,30.08,135.81,1,5414.4,5550.21
100372,2024-07-20,P0018,S019,R1,154,96.76,74.0,4,14901.04,14975.04
100373,2023-01-30,P0119,S017,R2,19,274.05,61.7,2,5206.95,5268.65
100374,2023-07-03,P0031,S015,R2,151,298.19,89.5,11,45026.69,45116.19
100375,2023-12-26,P0077,S009,R4,158,65.83,137.0,4,10401.14,10538.14
100376,2023-12-13,P0175,S002,R4,174,234.28,50.16,1,40764.72,40814.880000000005
100377,2024-02-01,P0150,S016,R2,77,267.73,64.87,6,20615.210000000003,20680.08
100378,2023-05-26,P0117,S014,R3,109,51.73,50.57,8,5638.57,5689.139999999999
100379,2023-03-13,P0196,S011,R4,104,75.45,148.96,2,7846.8,7995.76
100380,2024-08-26,P0135,S008,R4,184,24.66,86.08,11,4537.44,4623.5199999999995
100381,2024-01-16,P0014,S009,R4,89,35.12,31.44,6,3125.68,3157.12
100382,2024-04-12,P0085,S020,R4,114,254.81,85.16,14,29048.34,29133.5
100383,2023-07-04,P0069,S020,R1,183,168.67,90.91,4,30866.609999999997,30957.519999999997
100384,2024-07-17,P0002,S020,R3,138,182.14,46.83,7,25135.32,25182.15
100385,2024-12-17,P0026,S004,R4,156,199.33,137.72,11,31095.480000000003,31233.200000000004
100386,2024-07-28,P0108,S001,R2,60,91.83,133.08,6,5509.8,5642.88
100387,2023-04-13,P0176,S005,R4,73,80.86,149.03,14,5902.78,6051.8099999999995
100388,2023-06-29,P0133,S008,R4,95,274.3,149.64,3,26058.5,26208.14
100389,2024-08-31,P0118,S014,R3,90,232.11,27.74,8,20889.9,20917.640000000003
100390,2024-06-26,P0030,S020,R1,26,134.88,21.26,6,3506.88,3528.1400000000003
100391,2023-05-31,P0139,S003,R4,92,279.97,87.82,4,25757.24,25845.06
100392,2023-09-19,P0077,S003,R2,83,87.24,45.04,2,7240.919999999999,7285.959999999999
100393,2024-04-20,P0044,S016,R4,61,296.4,42.87,1,18080.399999999998,18123.269999999997
100394,2023-04-06,P0184,S003,R2,99,36.87,120.05,7,3650.1299999999997,3770.18
100395,2023-12-28,P0131,S012,R2,16,141.11,128.79,8,2257.76,2386.55
100396,2024-02-11,P0024,S009,R4,171,176.94,23.92,12,30256.739999999998,30280.659999999996
100397,2024-12-17,P0185,S014,R3,84,249.85,91.93,1,20987.399999999998,21079.329999999998
100398,2023-04-27,P0126,S018,R1,187,210.18,95.37,8,39303.66,39399.030000000006
100399,2024-01-01,P0091,S017,R3,23,276.81,76.65,1,6366.63,6443.28
100400,2023-01-23,P0133,S009,R3,95,67.93,86.98,9,6453.35,6540.33
100401,2024-02-07,P0070,S008,R1,180,91.4,57.98,2,16452.0,16509.98
100402,2023-08-10,P0110,S006,R3,44,272.71,125.27,6,11999.24,12124.51
100403,2023-10-13,P0091,S007,R2,29,94.34,124.66,14,2735.86,2860.52
100404,2023-01-19,P0151,S014,R1,166,148.83,56.04,4,24705.780000000002,24761.820000000003
100405,2023-02-22,P0089,S002,R3,101,146.2,76.74,1,14766.199999999999,14842.939999999999
100406,2023-05-03,P0054,S015,R3,192,235.59,77.58,4,45233.28,45310.86
100407,2024-06-27,P0158,S005,R2,149,298.37,85.67,10,44457.13,44542.799999999996
100408,2023-11-02,P0033,S009,R1,139,187.46,28.28,2,26056.940000000002,26085.22
100409,2024-04-12,P0020,S020,R1,160,137.57,49.01,5,22011.199999999997,22060.209999999995
100410,2024-01-13,P0103,S009,R2,181,210.77,64.26,7,38149.37,38213.630000000005
100411,2023-06-23,P0132,S008,R3,96,111.43,44.38,9,10697.28,10741.66
100412,2023-12-09,P0166,S011,R1,21,90.11,123.15,12,1892.31,2015.46
100413,2023-07-19,P0052,S005,R2,88,68.12,22.7,10,5994.56,6017.26
100414,2024-11-19,P0073,S016,R4,77,154.19,26.46,4,11872.63,11899.089999999998
100415,2024-02-17,P0175,S020,R3,76,96.8,122.44,3,7356.8,7479.24
100416,2024-12-24,P0189,S010,R4,183,65.73,54.75,10,12028.59,12083.34
100417,2023-05-28,P0121,S014,R2,98,54.33,129.07,2,5324.34,5453.41
100418,2024-08-14,P0096,S017,R4,84,35.53,103.42,5,2984.52,3087.94
100419,2023-12-11,P0168,S016,R1,15,218.81,140.77,11,3282.15,3422.92
100420,2023-08-03,P0197,S004,R4,74,238.49,137.33,13,17648.260000000002,17785.590000000004
100421,2024-06-07,P0125,S018,R1,3,88.78,118.22,12,266.34000000000003,384.56000000000006
100422,2023-08-18,P0093,S010,R3,53,109.59,129.78,10,5808.27,5938.05
100423,2024-03-25,P0096,S012,R4,161,160.53,41.78,3,25845.33,25887.11
100424,2024-08-28,P0151,S019,R1,158,30.9,72.16,2,4882.2,4954.36
100425,2023-09-29,P0097,S006,R1,7,46.48,92.01,12,325.35999999999996,417.36999999999995
100426,2024-11-22,P0185,S014,R4,109,84.19,89.9,3,9176.71,9266.609999999999
100427,2024-07-11,P0011,S001,R4,162,291.54,123.09,8,47229.48,47352.57
100428,2024-01-07,P0042,S005,R3,169,199.13,135.32,6,33652.97,33788.29
100429,2024-03-23,P0024,S016,R2,117,276.48,55.2,8,32348.160000000003,32403.360000000004
100430,2024-10-24,P0077,S009,R1,65,126.9,60.72,7,8248.5,8309.22
100431,2023-04-20,P0137,S004,R4,183,186.26,111.67,4,34085.58,34197.25
100432,2024-09-07,P0009,S012,R1,21,113.47,33.77,3,2382.87,2416.64
100433,2024-04-11,P0008,S013,R3,1,158.0,71.31,11,158.0,229.31
100434,2023-06-18,P0071,S006,R4,34,77.36,68.91,10,2630.24,2699.1499999999996
100435,2024-11-15,P0146,S011,R1,149,68.8,149.6,4,10251.199999999999,10400.8
100436,2023-10-01,P0047,S006,R1,158,287.57,97.36,9,45436.06,45533.42
100437,2024-08-23,P0078,S012,R2,175,32.79,30.94,12,5738.25,5769.19
100438,2023-08-19,P0141,S007,R1,180,119.26,22.35,4,21466.8,21489.149999999998
100439,2023-08-29,P0173,S020,R2,28,55.71,63.24,8,1559.88,1623.1200000000001
100440,2023-12-20,P0091,S015,R4,157,267.56,113.34,9,42006.92,42120.259999999995
100441,2023-03-24,P0098,S012,R1,32,189.14,24.64,7,6052.48,6077.12
100442,2024-05-15,P0052,S010,R3,71,159.55,97.51,13,11328.050000000001,11425.560000000001
100443,2023-01-15,P0105,S001,R1,131,20.43,61.26,13,2676.33,2737.59
100444,2024-11-07,P0048,S007,R1,140,207.7,69.13,2,29078.0,29147.13
100445,2023-01-27,P0006,S020,R3,29,135.79,57.35,3,3937.91,3995.2599999999998
100446,2023-12-11,P0002,S017,R1,190,19.06,139.8,8,3621.3999999999996,3761.2
100447,2024-05-16,P0200,S004,R2,161,168.55,114.42,4,27136.550000000003,27250.97
100448,2023-01-23,P0104,S010,R4,179,151.59,98.93,14,27134.61,27233.54
100449,2024-06-17,P0129,S012,R4,117,23.18,123.97,12,2712.06,2836.0299999999997
100450,2023-07-16,P0028,S019,R3,189,33.51,85.1,2,6333.389999999999,6418.49
100451,2024-11-19,P0165,S007,R4,52,245.75,68.38,6,12779.0,12847.38
100452,2023-04-29,P0186,S007,R2,141,274.82,135.91,7,38749.62,38885.530000000006
100453,2023-05-27,P0047,S016,R3,169,212.18,78.89,13,35858.42,35937.31
100454,2023-12-20,P0047,S004,R4,24,199.64,111.59,2,4791.36,4902.95
100455,2024-10-13,P0085,S003,R4,51,32.11,102.42,13,1637.61,1740.03
100456,2024-10-13,P0194,S012,R4,40,213.87,121.27,11,8554.8,8676.07
100457,2024-01-13,P0069,S001,R1,181,201.62,40.02,8,36493.22,36533.24
100458,2024-03-12,P0151,S018,R3,141,17.61,113.31,11,2483.0099999999998,2596.3199999999997
100459,2024-08-03,P0064,S007,R3,58,59.48,147.47,8,3449.8399999999997,3597.3099999999995
100460,2023-06-23,P0039,S017,R2,25,220.53,42.53,12,5513.25,5555.78
100461,2023-07-12,P0186,S007,R2,168,241.67,121.59,7,40600.56,40722.149999999994
100462,2023-03-31,P0123,S010,R4,82,169.09,37.47,4,13865.380000000001,13902.85
100463,2024-07-06,P0166,S010,R1,154,51.2,132.62,9,7884.8,8017.42
100464,2023-09-04,P0035,S018,R2,35,184.87,75.22,2,6470.45,6545.67
100465,2023-10-17,P0191,S020,R4,191,223.06,77.68,2,42604.46,42682.14
100466,2024-07-24,P0004,S011,R4,143,96.13,92.19,13,13746.59,13838.78
100467,2023-09-21,P0133,S003,R1,89,58.83,32.69,2,5235.87,5268.5599999999995
100468,2023-06-12,P0193,S002,R4,16,124.23,38.06,4,1987.68,2025.74
100469,2023-05-13,P0005,S012,R1,193,157.82,63.03,7,30459.26,30522.289999999997
100470,2024-01-25,P0020,S007,R1,114,142.29,85.53,5,16221.06,16306.59
100471,2023-04-29,P0131,S007,R1,130,29.55,88.32,13,3841.5,3929.82
100472,2023-06-28,P0003,S007,R3,194,237.25,62.57,4,46026.5,46089.07
100473,2024-08-11,P0199,S013,R4,69,251.93,83.34,6,17383.170000000002,17466.510000000002
100474,2024-03-05,P0063,S014,R2,19,57.1,124.14,8,1084.9,1209.0400000000002
100475,2023-09-12,P0146,S019,R4,38,227.26,83.19,10,8635.88,8719.07
100476,2023-12-19,P0200,S001,R1,70,112.06,125.01,11,7844.2,7969.21
100477,2023-04-25,P0081,S020,R2,115,154.42,92.33,9,17758.3,17850.63
100478,2024-01-17,P0020,S020,R2,166,271.9,68.16,7,45135.399999999994,45203.56
100479,2023-04-03,P0137,S019,R2,94,272.68,39.49,9,25631.920000000002,25671.410000000003
100480,2023-11-24,P0127,S001,R2,5,234.9,82.29,5,1174.5,1256.79
100481,2024-10-27,P0076,S007,R1,54,138.14,72.05,1,7459.5599999999995,7531.61
100482,2024-05-04,P0016,S003,R2,122,251.3,70.2,4,30658.600000000002,30728.800000000003
100483,2023-09-05,P0141,S015,R1,161,187.54,117.97,10,30193.94,30311.91
100484,2023-01-02,P0057,S014,R4,167,246.5,57.38,7,41165.5,41222.88
100485,2023-09-27,P0084,S005,R1,169,229.63,51.93,1,38807.47,38859.4
100486,2023-04-27,P0176,S006,R4,171,247.21,43.52,4,42272.91,42316.43
100487,2023-02-08,P0048,S005,R2,56,221.43,128.33,8,12400.08,12528.41
100488,2023-08-02,P0111,S006,R3,41,170.71,149.42,11,6999.110000000001,7148.530000000001
100489,2024-02-16,P0077,S009,R4,138,207.22,37.55,11,28596.36,28633.91
100490,2024-11-09,P0007,S020,R1,86,294.35,134.77,14,25314.100000000002,25448.870000000003
100491,2023-06-11,P0182,S003,R3,54,201.47,71.49,6,10879.38,10950.869999999999
100492,2024-02-20,P0169,S007,R2,112,61.52,55.96,9,6890.240000000001,6946.200000000001
100493,2023-09-03,P0043,S007,R4,179,10.13,125.28,14,1813.2700000000002,1938.5500000000002
100494,2023-04-24,P0124,S008,R1,69,66.51,29.68,1,4589.1900000000005,4618.870000000001
100495,2024-09-18,P0100,S017,R2,127,102.13,106.79,5,12970.51,13077.300000000001
100496,2023-10-22,P0114,S015,R4,140,230.79,124.71,4,32310.6,32435.309999999998
100497,2023-01-29,P0116,S009,R2,140,166.34,110.4,11,23287.600000000002,23398.000000000004
100498,2024-12-16,P0185,S020,R4,141,181.7,45.7,6,25619.699999999997,25665.399999999998
100499,2024-09-18,P0038,S010,R1,191,169.37,63.61,7,32349.670000000002,32413.280000000002
100500,2023-02-01,P0166,S008,R3,35,247.04,68.0,7,8646.4,8714.4
100501,2023-06-29,P0151,S011,R1,3,262.21,59.73,1,786.6299999999999,846.3599999999999
100502,2023-03-08,P0087,S013,R2,23,135.93,35.42,11,3126.3900000000003,3161.8100000000004
100503,2023-01-01,P0075,S004,R2,178,90.26,46.66,2,16066.28,16112.94
100504,2024-01-02,P0074,S013,R2,56,283.61,47.01,2,15882.16,15929.17
100505,2024-03-03,P0169,S017,R2,152,228.84,97.6,7,34783.68,34881.28
100506,2023-12-31,P0115,S009,R1,185,89.47,29.42,1,16551.95,16581.37
100507,2023-05-25,P0076,S016,R4,193,237.69,63.03,2,45874.17,45937.2
100508,2024-01-17,P0075,S003,R2,57,46.47,128.86,13,2648.79,2777.65
100509,2023-08-13,P0005,S020,R2,54,38.73,95.28,14,2091.4199999999996,2186.7
100510,2023-10-25,P0036,S004,R1,180,158.92,127.21,4,28605.6,28732.809999999998
100511,2023-06-02,P0026,S010,R2,91,289.93,33.68,7,26383.63,26417.31
100512,2023-10-05,P0155,S012,R1,96,224.93,45.33,8,21593.28,21638.61
100513,2023-02-16,P0154,S010,R3,178,222.57,34.72,2,39617.46,39652.18
100514,2023-10-19,P0060,S011,R4,181,287.87,143.34,5,52104.47,52247.81
100515,2023-11-15,P0120,S007,R3,11,224.61,133.61,4,2470.71,2604.32
100516,2023-03-10,P0192,S001,R1,60,113.85,47.64,12,6831.0,6878.64
100517,2023-11-15,P0034,S012,R4,93,199.99,108.8,11,18599.07,18707.87
100518,2024-06-28,P0042,S008,R4,58,191.95,120.06,4,11133.099999999999,11253.159999999998
100519,2023-09-07,P0094,S014,R2,36,129.54,94.33,12,4663.44,4757.7699999999995
100520,2023-02-15,P0138,S019,R4,181,147.07,79.85,8,26619.67,26699.519999999997
100521,2023-12-25,P0185,S006,R4,22,30.08,59.2,3,661.76,720.96
100522,2024-01-07,P0024,S002,R2,134,260.83,117.92,9,34951.22,35069.14
100523,2023-02-27,P0063,S005,R3,146,292.97,31.78,12,42773.62,42805.4
100524,2024-10-27,P0121,S006,R4,188,74.81,115.92,6,14064.28,14180.2
100525,2023-12-27,P0145,S006,R1,186,62.65,117.85,6,11652.9,11770.75
100526,2023-02-03,P0039,S018,R1,195,269.86,53.54,13,52622.700000000004,52676.240000000005
100527,2024-05-17,P0106,S014,R3,63,72.77,115.55,9,4584.509999999999,4700.0599999999995
100528,2024-10-08,P0146,S010,R2,36,155.77,127.6,4,5607.72,5735.320000000001
100529,2023-07-13,P0018,S007,R3,178,151.39,66.49,4,26947.42,27013.91
100530,2023-11-04,P0172,S003,R1,109,280.55,103.01,12,30579.95,30682.96
100531,2024-06-27,P0061,S013,R4,21,298.0,98.07,8,6258.0,6356.07
100532,2024-01-27,P0161,S017,R1,64,55.05,132.05,13,3523.2,3655.25
100533,2023-09-09,P0036,S018,R3,104,297.06,75.52,11,30894.24,30969.760000000002
100534,2023-05-22,P0141,S013,R1,16,284.54,110.83,7,4552.64,4663.47
100535,2023-05-08,P0076,S015,R4,112,105.05,148.21,12,11765.6,11913.81
100536,2024-01-23,P0140,S009,R4,176,11.07,24.61,2,1948.3200000000002,1972.93
100537,2024-02-17,P0005,S002,R1,46,76.85,80.7,7,3535.1,3615.7999999999997
100538,2024-10-17,P0141,S015,R3,13,182.72,133.31,14,2375.36,2508.67
100539,2024-08-01,P0042,S014,R2,123,194.68,58.01,14,23945.64,24003.649999999998
100540,2023-03-03,P0130,S005,R3,81,15.67,124.94,6,1269.27,1394.21
100541,2024-12-24,P0198,S016,R4,194,107.61,38.24,7,20876.34,20914.58
100542,2023-04-07,P0065,S011,R1,103,270.41,100.97,2,27852.230000000003,27953.200000000004
100543,2024-07-24,P0095,S009,R2,181,77.03,74.78,5,13942.43,14017.210000000001
100544,2024-05-21,P0119,S002,R2,39,77.66,33.35,10,3028.74,3062.0899999999997
100545,2023-07-05,P0080,S007,R2,156,151.02,137.74,7,23559.120000000003,23696.860000000004
100546,2023-04-07,P0114,S001,R4,14,248.68,71.24,12,3481.52,3552.7599999999998
100547,2024-05-23,P0085,S011,R4,23,33.05,79.07,3,760.15,839.22
100548,2023-12-06,P0013,S008,R1,182,152.17,100.78,10,27694.94,27795.719999999998
100549,2023-10-04,P0143,S007,R1,19,271.15,38.36,7,5151.849999999999,5190.209999999999
100550,2024-05-19,P0051,S012,R1,70,170.6,45.22,3,11942.0,11987.22
100551,2023-02-10,P0130,S019,R3,96,275.44,100.74,11,26442.239999999998,26542.98
100552,2024-05-25,P0161,S002,R4,113,289.6,141.37,1,32724.800000000003,32866.170000000006
100553,2023-04-21,P0148,S006,R2,67,33.98,30.0,11,2276.66,2306.66
100554,2024-03-10,P0123,S001,R4,70,99.35,120.67,13,6954.5,7075.17
100555,2024-05-17,P0192,S013,R3,195,35.14,48.21,4,6852.3,6900.51
100556,2023-05-13,P0051,S007,R2,90,165.63,54.9,8,14906.699999999999,14961.599999999999
100557,2023-09-23,P0111,S017,R2,60,251.06,147.69,13,15063.6,15211.29
100558,2023-05-05,P0071,S018,R1,141,21.74,104.71,13,3065.3399999999997,3170.0499999999997
100559,2024-01-20,P0143,S008,R1,101,17.37,92.68,10,1754.3700000000001,1847.0500000000002
100560,2023-08-07,P0167,S003,R3,61,288.25,67.11,7,17583.25,17650.36
100561,2024-02-10,P0141,S016,R1,87,101.96,92.28,14,8870.519999999999,8962.8
100562,2024-05-22,P0031,S005,R2,147,144.79,20.01,11,21284.129999999997,21304.139999999996
100563,2023-03-16,P0011,S004,R2,171,175.14,46.67,7,29948.94,29995.609999999997
100564,2023-05-30,P0027,S020,R2,124,218.36,115.4,10,27076.640000000003,27192.040000000005
100565,2023-09-04,P0144,S006,R3,1,163.31,75.02,2,163.31,238.32999999999998
100566,2024-02-22,P0131,S016,R3,95,276.7,139.35,6,26286.5,26425.85
100567,2023-06-16,P0165,S008,R1,88,171.7,81.32,10,15109.599999999999,15190.919999999998
100568,2024-07-09,P0135,S002,R3,115,151.36,144.34,7,17406.4,17550.74
100569,2023-04-14,P0152,S016,R3,171,118.92,55.19,14,20335.32,20390.51
100570,2024-06-29,P0007,S003,R4,77,67.3,144.21,4,5182.099999999999,5326.3099999999995
100571,2023-04-06,P0028,S020,R3,60,125.02,109.31,6,7501.2,7610.51
100572,2024-03-01,P0163,S020,R3,90,71.9,24.32,14,6471.000000000001,6495.320000000001
100573,2023-07-19,P0081,S019,R2,133,32.21,47.15,8,4283.93,4331.08
100574,2023-03-11,P0024,S016,R1,38,272.8,72.88,8,10366.4,10439.279999999999
100575,2024-12-11,P0026,S016,R3,123,96.29,23.13,6,11843.67,11866.8
100576,2023-01-24,P0018,S013,R4,8,184.22,119.57,2,1473.76,1593.33
100577,2024-12-27,P0140,S005,R4,168,264.39,94.32,7,44417.52,44511.84
100578,2023-04-17,P0065,S017,R4,41,54.21,120.51,8,2222.61,2343.1200000000003
100579,2023-02-09,P0157,S019,R1,170,250.91,54.35,4,42654.7,42709.049999999996
100580,2023-02-01,P0009,S019,R3,182,178.23,45.45,11,32437.859999999997,32483.309999999998
100581,2023-10-21,P0085,S015,R2,172,124.72,149.33,11,21451.84,21601.170000000002
100582,2023-02-08,P0137,S005,R3,172,251.86,35.35,8,43319.920000000006,43355.270000000004
100583,2023-07-04,P0072,S003,R4,60,28.63,147.62,2,1717.8,1865.42
100584,2024-02-25,P0162,S016,R4,142,187.81,127.31,1,26669.02,26796.33
100585,2024-08-01,P0172,S002,R3,190,198.24,31.08,12,37665.6,37696.68
100586,2024-04-13,P0128,S007,R4,172,238.46,25.93,2,41015.12,41041.05
100587,2023-01-17,P0001,S013,R3,147,221.57,44.86,11,32570.789999999997,32615.649999999998
100588,2024-05-23,P0038,S013,R2,180,190.27,84.8,7,34248.6,34333.4
100589,2024-11-30,P0116,S007,R3,108,46.4,74.23,10,5011.2,5085.429999999999
100590,2024-07-19,P0021,S008,R1,181,276.16,45.72,9,49984.96000000001,50030.68000000001
100591,2023-05-02,P0176,S007,R1,145,224.78,77.14,14,32593.1,32670.239999999998
100592,2023-09-01,P0152,S001,R2,78,61.24,113.02,6,4776.72,4889.740000000001
100593,2024-04-03,P0109,S008,R1,195,121.89,86.9,13,23768.55,23855.45
100594,2024-11-17,P0160,S005,R2,75,38.69,27.43,6,2901.75,2929.18
100595,2023-06-05,P0063,S019,R2,172,272.26,28.95,12,46828.72,46857.67
100596,2024-11-04,P0096,S013,R2,197,100.89,31.01,2,19875.33,19906.34
100597,2024-08-03,P0067,S005,R3,60,283.15,35.91,8,16989.0,17024.91
100598,2024-07-05,P0080,S011,R1,25,52.1,142.56,8,1302.5,1445.06
100599,2024-06-29,P0119,S011,R2,131,88.43,124.05,11,11584.330000000002,11708.380000000001
100600,2023-03-19,P0095,S012,R2,92,173.96,105.67,7,16004.320000000002,16109.990000000002
100601,2023-03-03,P0130,S002,R3,84,36.38,46.01,9,3055.92,3101.9300000000003
100602,2024-07-02,P0103,S018,R3,47,232.77,114.38,5,10940.19,11054.57
100603,2024-05-21,P0162,S001,R3,186,289.0,61.11,8,53754.0,53815.11
100604,2024-03-13,P0138,S010,R3,132,176.77,60.19,12,23333.640000000003,23393.83
100605,2023-10-10,P0055,S013,R4,57,15.9,35.05,4,906.3000000000001,941.35
100606,2024-04-28,P0094,S015,R4,72,117.02,65.5,6,8425.44,8490.94
100607,2024-06-08,P0179,S005,R4,53,64.03,22.69,4,3393.59,3416.28
100608,2023-10-09,P0175,S005,R2,54,96.22,87.38,10,5195.88,5283.26
